33.0	38.0	31.0	33.0	1.224	1.542	0.789412	0.431802	6.43	6.3	[[30, 48], [34, 26]]	[[10, 16], [11, 9]]	[[31, 48], [35, 27]]
33.0	43.0	29.0	36.0	0.975	1.108	2.95872	0.695961	6.92	8.77	[[29, 36], [33, 43]]	[[10], [10]]	[[29], [33]]
32.0	29.0	30.0	32.0	0.884	0.7086	0.989105	-99.0	8.03	7.56	[[31, 32, 59], [23, 29, 38]]	[[11], [9]]	[[31, 32], [32, 23]]
34.0	33.0	31.0	42.0	0.756	0.593	0.674652	0.947183	3.17	7.77	[[4, 31, 42, 45], [44, 34, 32, 21]]	[[13], [10]]	[[31, 43], [34, 33]]
33.0	23.0	32.0	36.0	0.298	1.376	3.84639	0.415259	6.37	4.81	[[32, 35], [33, 23]]	[[11], [10]]	[[33], [34]]
31.0	40.0	30.0	40.0	1.101	1.309	2.00383	0.455186	7.64	4.79	[[25, 29, 31, 40, 56], [21, 31, 9, 40, 26]]	[[10], [9]]	[[30, 40, 55], [30, 41, 26]]
33.0	25.0	31.0	32.0	0.7662	2.4487	0.925765	0.903286	9.54	7.36	[[4, 12, 31, 32], [53, 34, 33, 24]]	[[11], [8]]	[[33, 33], [24, 35]]
33.0	27.0	31.0	35.0	1.206	1.595	1.2603	0.429052	5.21	6.95	[[31, 33, 35, 39, 47], [33, 18, 27, 18, 4]]	[[10], [10]]	[[31], [34]]
32.0	24.0	31.0	42.0	2.006	1.011	0.381227	2.04873	5.85	9.29	[[30, 35, 42, 42, 57], [32, 16, 16, 24, 25]]	[[14], [8]]	[[29, 42], [32, 25]]
33.0	29.0	31.0	34.0	0.665	0.298	5.79587	3.84639	6.36	6.37	[[33], [30]]	[[11], [9]]	[[33], [31]]
32.0	37.0	30.0	46.0	2.4481	0.499	0.435023	3.44533	4.95	6.98	[[30, 46], [32, 37]]	[[15], [12]]	[[47], [37]]
33.0	28.0	32.0	37.0	0.6657	2.417	1.40807	0.393999	7.65	6.75	[[32, 37, 62], [33, 28, 6]]	[[11], [10]]	[[32], [33]]
33.0	24.0	33.0	42.0	0.737	0.895	4.3721	1.34422	8.3	5.69	[[24, 33, 40, 42, 42], [31, 33, 40, 24, 39]]	[[11], [10]]	[[24, 33, 42], [32, 34, 25]]
32.0	35.0	31.0	37.0	0.296	1.9403	97.2516	1.08691	6.66	4.25	[[31], [32]]	[[10], [10]]	[[31], [32]]
32.0	17.0	31.0	29.0	1.223	0.841	1.28487	2.00915	7.13	7.04	[[29, 31], [16, 32]]	[[10], [5]]	[[28, 31], [16, 32]]
30.0	20.0	30.0	24.0	0.998	1.594	8.22879	0.338029	6.93	7.82	[[25, 30], [23, 30]]	[[10], [9]]	[[30], [30]]
32.0	39.0	30.0	36.0	0.742	2.294	5.58977	0.33879	5.29	4.06	[[30, 36], [32, 39]]	[[10], [10]]	[[31], [32]]
33.0	31.0	32.0	47.0	0.665	0.742	0.685038	5.58977	7.89	5.29	[[32, 47], [33, 31]]	[[15], [10]]	[[47], [31]]
31.0	17.0	30.0	36.0	1.7245	2.5763	0.605675	0.421124	7.39	3.89	[[30, 36, 55], [31, 17, 43]]	[[10, 12], [9, 5]]	[[31, 37], [32, 16]]
32.0	24.0	32.0	31.0	0.6536	0.975	3.70973	2.95872	7.49	6.92	[[31, 32], [24, 32]]	[[11], [8]]	[[31, 33], [25, 33]]
32.0	25.0	30.0	33.0	0.69	0.968	0.715799	3.79862	5.95	5.11	[[30, 33], [32, 25]]	[[11], [8]]	[[34], [26]]
33.0	20.0	31.0	24.0	0.741	3.193	1.88461	0.498286	8.62	3.78	[[24, 24, 27, 31], [13, 20, 3, 33]]	[[10], [10]]	[[32], [34]]
33.0	30.0	30.0	31.0	1.144	1.77	0.240687	0.092309	8.17	4.93	[[2, 2, 2, 2, 2, 3, 4, 5, 6, 6, 6, 7, 7, 8, 9, 10, 10, 10, 11, 11, 13, 13, 13, 13, 14, 15, 16, 16, 16, 17, 17, 17, 18, 19, 20, 21, 21, 21, 21, 22, 22, 23, 24, 25, 25, 25, 25, 26, 27, 28, 28, 29, 30, 30, 32, 32, 32, 33, 34, 34, 34, 34, 34, 35, 36, 36, 36, 37, 38, 38, 39, 40, 40, 41, 41, 42, 42, 42, 43, 44, 46, 47, 47, 47, 48, 48, 49, 49, 50, 52, 52, 52, 52, 54, 54, 54, 55, 55, 56, 56, 57, 57, 58, 59, 60, 60, 60, 61, 61, 62, 62, 62, 62, 62], [7, 13, 30, 58, 61, 17, 23, 62, 15, 44, 52, 3, 34, 29, 47, 13, 57, 62, 16, 41, 5, 7, 20, 33, 25, 58, 15, 20, 53, 35, 42, 50, 10, 4, 58, 2, 14, 37, 43, 33, 49, 39, 7, 2, 17, 39, 48, 58, 40, 7, 42, 49, 23, 30, 44, 47, 50, 61, 4, 7, 14, 39, 52, 55, 11, 19, 28, 40, 35, 48, 25, 30, 35, 22, 41, 6, 24, 60, 45, 47, 58, 25, 42, 44, 18, 52, 48, 58, 53, 6, 13, 40, 51, 29, 55, 60, 26, 46, 29, 60, 37, 44, 41, 4, 33, 43, 55, 15, 38, 2, 24, 45, 49, 52]]	[[6, 10], [16, 9]]	[[23, 30, 37, 38], [33, 31, 29, 25]]
33.0	24.0	30.0	31.0	1.005	1.816	0.465907	0.578015	4.92	8.16	[[12, 15, 19, 21, 24, 24, 26, 29, 30, 31, 32, 40, 47, 62], [39, 57, 33, 37, 21, 60, 14, 17, 32, 24, 18, 17, 45, 38]]	[[10], [9]]	[[31, 31], [26, 32]]
33.0	30.0	29.0	45.0	0.648	1.191	16.3383	0.499022	6.92	4.54	[[13, 29, 35, 45], [42, 33, 42, 30]]	[[10], [10]]	[[30], [34]]
32.0	21.0	31.0	28.0	0.4253	2.438	7.90333	0.36964	6.79	4.72	[[9, 28, 30], [28, 21, 32]]	[[10], [10]]	[[30], [32]]
32.0	24.0	30.0	38.0	1.649	1.012	0.904256	1.11201	7.18	9.08	[[30, 38, 43], [31, 24, 26]]	[[13], [8]]	[[30, 41], [31, 26]]
33.0	29.0	32.0	46.0	1.554	1.911	1.52279	1.01444	9.02	9.65	[[32, 38, 46, 52], [33, 20, 29, 53]]	[[13], [10]]	[[31, 34, 46], [37, 32, 30]]
33.0	42.0	30.0	36.0	0.715	0.523	1.49409	0.677442	8.13	8.2	[[30, 36], [32, 42]]	[[10], [10]]	[[30, 35], [32, 43]]
32.0	30.0	31.0	33.0	2.788	2.118	0.534186	0.513796	7.05	8.27	[[2, 4, 31], [43, 17, 31]]	[[10], [10]]	[[31], [31]]
34.0	29.0	32.0	20.0	0.773	1.806	0.97741	0.578541	9.0	4.93	[[20, 20, 32, 58, 61, 62], [29, 61, 33, 19, 4, 21]]	[[7], [9]]	[[20, 32], [28, 34]]
32.0	25.0	30.0	41.0	1.161	2.391	1.13677	0.129058	6.79	3.83	[[2, 20, 21, 24, 30, 32, 36, 39, 41, 58, 60], [2, 32, 40, 39, 32, 25, 39, 30, 24, 62, 23]]	[[10], [10]]	[[29, 41], [33, 26]]
32.0	24.0	31.0	31.0	1.018	0.6481	4.58889	4.24328	7.27	8.7	[[31, 31], [23, 32]]	[[10], [9]]	[[31, 31], [23, 32]]
33.0	27.0	30.0	36.0	1.621	2.4487	0.201578	0.903286	4.85	7.36	[[25, 26, 30, 36, 48, 60], [21, 19, 32, 27, 31, 61]]	[[12], [9]]	[[38], [29]]
33.0	24.0	30.0	27.0	0.992	0.731	1.4312	0.467468	9.64	6.11	[[25, 27, 30, 35], [33, 24, 33, 33]]	[[10], [10]]	[[28, 30, 34], [24, 36, 33]]
33.0	28.0	33.0	34.0	0.887	0.906	0.476	0.632149	6.69	8.38	[[33, 38, 40, 43, 53], [32, 40, 30, 39, 14]]	[[11], [9]]	[[32, 35], [32, 27]]
34.0	31.0	30.0	33.0	0.118	2.417	1.30769	0.393999	6.79	6.75	[[30], [33]]	[[11], [10]]	[[32], [33]]
30.0	37.0	30.0	38.0	1.22	0.955	0.443742	4.95381	5.73	7.23	[[30, 34, 38], [30, 43, 37]]	[[12], [12]]	[[37], [38]]
31.0	26.0	30.0	43.0	1.019	0.741	1.76936	1.88461	6.04	8.62	[[22, 30, 43, 61], [10, 31, 26, 2]]	[[14], [8]]	[[31, 42, 45], [31, 26, 29]]
33.0	28.0	31.0	26.0	1.427	0.734	1.65648	81.7048	5.61	3.46	[[25], [28]]	[[9], [9]]	[[26], [28]]
33.0	32.0	30.0	41.0	0.677	2.4485	1.99567	0.515165	7.71	9.76	[[30, 40], [33, 32]]	[[10], [10]]	[[31], [33]]
31.0	41.0	30.0	36.0	1.299	1.031	0.334642	45.4647	6.82	4.48	[[36], [41]]	[[12], [13]]	[[36], [42]]
30.0	19.0	30.0	35.0	0.286	1.034	17.1325	1.30614	6.17	6.95	[[30, 35], [30, 19]]	[[10], [9]]	[[31], [30]]
30.0	38.0	30.0	38.0	1.39	1.263	0.32006	0.318942	6.3	4.35	[[10, 14, 18, 26, 27, 30, 30, 35, 35, 38, 40, 44, 61], [49, 3, 4, 25, 36, 30, 45, 25, 44, 38, 62, 44, 28]]	[[11], [11]]	[[30, 37], [31, 38]]
33.0	31.0	31.0	33.0	1.101	3.731	2.00383	0.688963	7.64	4.69	[[19, 24, 26, 33], [36, 6, 55, 31]]	[[10], [10]]	[[32], [32]]
33.0	36.0	33.0	44.0	1.215	0.7341	12.3522	2.02938	4.36	5.51	[[33, 44], [33, 36]]	[[11], [10]]	[[33], [33]]
33.0	31.0	29.0	30.0	3.193	2.319	0.498286	0.413943	3.78	5.8	[[15, 29, 35, 62], [40, 33, 30, 12]]	[[10], [10]]	[[31], [33]]
33.0	28.0	32.0	26.0	1.003	1.438	0.967002	0.348896	8.28	5.16	[[11, 24, 26, 32, 61], [34, 7, 28, 33, 24]]	[[10], [10]]	[[27, 33], [31, 34]]
31.0	27.0	31.0	28.0	0.907	1.608	0.468147	0.220299	6.3	4.59	[[4, 4, 6, 7, 9, 10, 12, 19, 21, 28, 28, 31, 39, 62], [15, 20, 29, 24, 16, 8, 6, 17, 30, 20, 27, 31, 28, 62]]	[[10], [9]]	[[30], [30]]
34.0	24.0	31.0	31.0	1.909	1.088	0.626104	6.32744	6.86	6.51	[[31, 31], [23, 34]]	[[10], [7]]	[[31, 32], [24, 33]]
32.0	36.0	30.0	45.0	0.403	1.6085	70.6872	0.638342	3.49	7.2	[[30], [32]]	[[10], [10]]	[[30], [33]]
