100	33.0	22.0	31.0	36.0	1.0357	1.061	3.41433	1.2354	4.8	8.83	[[33, 22], [31, 36]]	[[11], [10]]	[[33], [31]]
101	33.0	35.0	30.0	45.0	0.667	1.6138	8.90898	0.427994	6.14	5.38	[[33, 35], [30, 45]]	[[11], [10]]	[[33], [30]]
102	34.0	44.0	33.0	39.0	1.296	0.509	0.40844	1.1146	8.88	8.3	[[34, 44], [33, 39]]	[[11], [11]]	[[34, 44], [33, 39]]
103	31.0	24.0	30.0	34.0	1.889	1.135	0.225302	0.636323	7.0	5.03	[[31, 24], [30, 34]]	[[8], [11]]	[[31, 24], [30, 34]]
104	32.0	21.0	31.0	33.0	0.737	1.681	4.46428	0.183553	9.54	6.25	[[32, 21], [31, 33]]	[[10], [10]]	[[32], [31]]
105	33.0	25.0	31.0	30.0	0.706	1.065	5.51669	1.34041	6.33	4.28	[[25, 33], [30, 31]]	[[11], [10]]	[[25, 33], [30, 31]]
106	32.0	21.0	31.0	44.0	0.604	0.954	6.63124	6.31622	5.17	9.32	[[32, 21], [31, 44]]	[[10, 7], [10, 14]]	[[32, 21], [31, 44]]
107	32.0	30.0	29.0	40.0	0.133	1.665	0.75404	0.261242	3.9	5.26	[[32, 30], [29, 40]]	[[10], [9]]	[[32], [29]]
108	33.0	15.0	32.0	32.0	1.357	0.995	0.640444	4.73557	6.11	9.84	[[15, 33], [32, 32]]	[[5], [10]]	[[15], [32]]
109	31.0	30.0	31.0	30.0	0.523	0.6803	6.38393	3.85813	9.58	5.48	[[31], [31]]	[[10], [10]]	[[31], [31]]
110	33.0	27.0	30.0	33.0	0.873	0.536	7.95136	2.15624	5.25	8.07	[[33, 27], [30, 33]]	[[11], [10]]	[[33], [30]]
111	33.0	32.0	31.0	45.0	2.5845	0.2475	0.859919	2.13289	5.35	7.25	[[33, 32], [31, 45]]	[[10], [15]]	[[33, 32], [31, 45]]
112	33.0	36.0	30.0	41.0	0.666	0.7086	1.15797	-99.0	4.52	7.56	[[33, 36], [30, 41]]	[[12], [13]]	[[], []]
113	31.0	29.0	30.0	29.0	1.122	0.2416	0.503065	2.66187	5.88	9.16	[[29], [29]]	[[9], [9]]	[[31], [30]]
114	32.0	31.0	29.0	30.0	1.02	0.491	2.58745	0.672946	7.53	7.8	[[32], [29]]	[[10], [10]]	[[31], [30]]
115	33.0	33.0	30.0	34.0	0.423	0.7306	1.48327	1.24116	3.37	9.56	[[33], [30]]	[[11], [10]]	[[33], [30]]
116	32.0	27.0	32.0	23.0	2.788	0.737	0.534186	4.46428	7.05	9.54	[[27, 32], [23, 32]]	[[9], [7]]	[[27, 32], [23, 32]]
117	31.0	29.0	30.0	33.0	1.216	1.215	13.8338	0.954506	3.64	4.85	[[31], [30]]	[[10], [10]]	[[31], [30]]
118	32.0	31.0	30.0	31.0	0.33	1.173	0.940852	0.903975	7.08	6.02	[[31], [31]]	[[10], [10]]	[[32], [30]]
119	33.0	26.0	32.0	35.0	0.465	0.5344	1.00422	15.1517	7.66	8.0	[[26], [35]]	[[8], [11]]	[[26], [35]]
120	34.0	39.0	32.0	41.0	1.033	0.721	3.5126	0.794751	8.6	7.92	[[34, 39], [32, 41]]	[[11], [10]]	[[34, 39], [32, 41]]
121	32.0	25.0	30.0	34.0	0.273	0.346	0.604612	1.84528	6.06	5.67	[[32, 25], [30, 34]]	[[], []]	[[32, 25], [30, 34]]
122	33.0	29.0	32.0	36.0	0.4247	0.632	1.22263	0.775028	8.58	6.64	[[33, 29], [32, 36]]	[[11], [10]]	[[33, 29], [32, 36]]
123	31.0	22.0	31.0	38.0	1.021	1.8834	0.984821	0.442366	6.43	4.78	[[31, 22], [31, 38]]	[[10], [10]]	[[31, 22], [31, 38]]
124	34.0	43.0	33.0	35.0	0.911	1.346	0.42619	0.659956	6.57	5.43	[[34, 43], [33, 35]]	[[11], [11]]	[[34, 43], [33, 35]]
125	33.0	20.0	32.0	33.0	0.759	0.927	0.858671	0.51015	8.54	6.35	[[33, 20], [32, 33]]	[[11], [10]]	[[33, 20], [32, 33]]
126	32.0	21.0	32.0	39.0	0.736	2.4481	8.752	0.435023	6.26	4.95	[[32, 21], [32, 39]]	[[10], [10]]	[[32], [32]]
127	34.0	37.0	34.0	36.0	1.191	0.519	0.488884	1.95012	7.93	5.08	[[37], [36]]	[[11], [11]]	[[37], [36]]
128	30.0	31.0	30.0	36.0	0.981	1.203	0.725237	0.177893	4.93	7.1	[[30, 31], [30, 36]]	[[10], [10]]	[[30], [30]]
129	32.0	43.0	30.0	36.0	0.687	2.118	0.905358	0.513796	5.47	8.27	[[32, 43], [30, 36]]	[[14], [12]]	[[32, 43], [30, 36]]
