29.0	27.0	29.0	33.0	1.844	0.684	0.35169	0.79013	8.62	5.35	[[33], [26]]	[[11], [9]]	[[32], [27]]
33.0	25.0	30.0	32.0	1.0404	0.546	0.978588	7.57406	6.08	9.26	[[30, 32], [33, 25]]	[[10], [8]]	[[30, 32], [31, 26]]
33.0	29.0	31.0	23.0	0.247	0.512	82.0064	1.89866	6.53	5.3	[[24, 31], [29, 33]]	[[10], [10]]	[[32], [33]]
34.0	33.0	31.0	41.0	2.259	0.863	0.25943	1.2297	9.18	9.48	[[41], [33]]	[[13], [10]]	[[31, 42], [33, 34]]
34.0	28.0	31.0	34.0	0.523	2.294	0.677442	0.33879	8.2	4.06	[[31, 34], [33, 28]]	[[11], [10]]	[[33], [30]]
31.0	31.0	31.0	35.0	1.331	1.24	1.16088	0.763063	7.57	7.85	[[32], [31]]	[[2, 11], [15, 10]]	[[33], [32]]
33.0	40.0	32.0	37.0	1.161	0.897	1.13677	1.29642	6.79	6.34	[[32, 37], [34, 40]]	[[12], [12]]	[[33, 37], [35, 40]]
33.0	27.0	30.0	35.0	0.145	1.137	116.428	0.680649	9.25	7.56	[[30], [33]]	[[10], [10]]	[[30], [32]]
31.0	32.0	30.0	43.0	0.53	1.1732	8.05862	0.865412	5.42	5.4	[[30, 42], [31, 32]]	[[10], [10]]	[[30, 42], [32, 32]]
31.0	31.0	29.0	31.0	0.666	0.373	1.15797	0.989261	4.52	6.19	[[30], [31]]	[[10], [10]]	[[31], [32]]
32.0	27.0	31.0	41.0	1.221	1.137	0.622089	0.680649	8.02	7.56	[[31, 41], [32, 27]]	[[13], [9]]	[[30, 42], [32, 28]]
32.0	28.0	33.0	36.0	1.595	0.895	0.429052	4.59048	6.95	5.89	[[36], [28]]	[[12], [9]]	[[37], [28]]
30.0	23.0	29.0	39.0	0.924	1.594	1.92559	0.338029	9.92	7.82	[[29], [30]]	[[10], [10]]	[[30], [32]]
31.0	19.0	30.0	31.0	0.6646	2.514	2.1642	0.350636	9.57	5.45	[[30, 31, 60], [31, 19, 57]]	[[10, 18], [10, 17]]	[[30, 32, 48, 53, 58, 58, 63], [31, 19, 54, 58, 59, 63, 63]]
32.0	19.0	30.0	31.0	1.101	0.382	2.00383	23.1314	7.64	5.97	[[30, 31], [32, 18]]	[[10], [6]]	[[31], [19]]
34.0	33.0	31.0	45.0	1.122	0.3471	0.649196	21.967	4.68	9.58	[[31, 45, 58], [34, 32, 40]]	[[15], [10]]	[[46], [32]]
34.0	30.0	30.0	26.0	1.844	2.3129	0.35169	0.726716	8.62	7.06	[[26, 30, 34], [30, 34, 26]]	[[9], [10]]	[[27], [31]]
29.0	29.0	29.0	39.0	0.541	0.605	0.600214	18.5945	9.66	6.4	[[39], [29]]	[[13], [9]]	[[39], [30]]
34.0	27.0	30.0	27.0	3.193	0.668	0.498286	8.2275	3.78	5.09	[[27, 30], [27, 33]]	[[9], [8]]	[[28], [28]]
33.0	28.0	32.0	38.0	0.6219	1.0394	4.9731	2.13684	5.23	6.11	[[32, 37, 44, 56], [33, 28, 14, 6]]	[[11, 17], [10, 2]]	[[32], [33]]
31.0	22.0	30.0	39.0	1.772	0.1514	0.114166	1.27801	4.25	7.84	[[39], [22]]	[[13], [7]]	[[40], [23]]
32.0	31.0	30.0	35.0	0.539	1.362	2.03547	0.737767	5.52	8.1	[[30], [32]]	[[10], [10]]	[[31], [32]]
31.0	39.0	31.0	38.0	0.911	0.6697	0.883508	1.66342	9.84	8.1	[[31, 37, 38, 39], [31, 28, 38, 46]]	[[12], [11]]	[[31, 38], [31, 39]]
31.0	30.0	30.0	30.0	2.32	1.092	1.64963	0.491988	5.97	5.22	[[30], [30]]	[[10], [9]]	[[31], [31]]
31.0	27.0	30.0	43.0	1.236	0.459	0.328828	1.70088	6.31	8.98	[[43], [27]]	[[14], [9]]	[[34, 44], [31, 28]]
30.0	35.0	29.0	38.0	1.098	0.619	1.19238	2.26477	9.08	7.72	[[29, 38], [30, 35]]	[[12], [11]]	[[32, 39], [32, 35]]
34.0	31.0	29.0	39.0	1.06	0.937	0.58516	0.405616	8.68	5.04	[[15, 29, 39], [24, 34, 30]]	[[11], [10]]	[[29, 40], [36, 30]]
32.0	33.0	30.0	44.0	1.191	1.576	2.85086	0.320803	8.87	4.97	[[30, 36, 44], [32, 28, 33]]	[[10], [10]]	[[24, 30, 41, 43], [23, 32, 38, 33]]
31.0	29.0	30.0	40.0	1.018	2.32	1.38639	1.64963	6.27	5.97	[[30, 40], [31, 29]]	[[13], [9]]	[[30, 41], [33, 29]]
33.0	23.0	32.0	35.0	1.087	3.444	1.12454	0.690153	7.35	5.35	[[32, 35, 40], [33, 23, 49]]	[[11], [9]]	[[32, 35], [33, 23]]
35.0	18.0	30.0	19.0	0.3331	0.958	1.36215	2.24472	8.18	4.72	[[19, 30], [18, 34]]	[[6, 10], [6, 10]]	[[19, 31], [19, 34]]
31.0	18.0	30.0	33.0	0.733	1.178	6.20716	2.49563	5.26	6.5	[[29, 33], [31, 18]]	[[10], [10]]	[[30], [32]]
30.0	17.0	30.0	27.0	0.387	1.061	4.74704	1.2354	4.17	8.83	[[6, 11, 27, 28, 30], [51, 49, 18, 21, 30]]	[[3, 10], [15, 9]]	[[30], [31]]
32.0	31.0	32.0	33.0	1.226	0.536	0.34734	2.15624	6.29	8.07	[[33], [31]]	[[11], [10]]	[[34], [32]]
32.0	27.0	31.0	42.0	0.907	0.347	0.468147	1.02922	6.3	4.61	[[31, 42], [31, 27]]	[[14], [9]]	[[30, 43], [32, 28]]
33.0	22.0	30.0	39.0	0.729	0.587	0.541984	1.45014	6.44	5.95	[[30, 39], [32, 22]]	[[13], [7]]	[[30, 39], [33, 23]]
33.0	18.0	32.0	22.0	1.903	0.734	0.628544	81.7048	5.58	3.46	[[22], [18]]	[[8], [5]]	[[23], [18]]
33.0	28.0	33.0	43.0	1.037	0.585	4.54489	0.749118	3.91	3.21	[[33, 42], [32, 28]]	[[11], [10]]	[[34], [33]]
30.0	23.0	30.0	35.0	0.955	0.482	9.37573	1.86091	7.09	7.36	[[30, 35], [30, 23]]	[[11], [8]]	[[30, 36, 36], [31, 15, 22]]
32.0	30.0	30.0	27.0	0.3091	0.96	5.34158	0.540236	6.97	6.01	[[5, 30], [32, 32]]	[[10], [10]]	[[30], [32]]
33.0	28.0	33.0	29.0	1.346	1.319	0.659956	0.609783	5.43	6.28	[[28, 33, 44], [29, 33, 16]]	[[10, 14], [9, 5]]	[[30, 45], [30, 16]]
30.0	30.0	31.0	34.0	0.6646	1.6102	2.1642	0.441505	9.57	4.71	[[31, 42, 45, 47, 51], [30, 59, 61, 62, 62]]	[[10, 14], [10, 18]]	[[26, 32, 42, 45, 45], [32, 30, 58, 60, 63]]
33.0	30.0	32.0	41.0	0.533	1.186	1.00179	0.171455	5.8	4.7	[[32, 41, 62], [32, 30, 28]]	[[11], [10]]	[[33], [33]]
32.0	40.0	29.0	31.0	1.2131	0.953	0.167746	1.30776	5.6	6.72	[[29, 30, 37, 59], [32, 40, 29, 25]]	[[10], [12]]	[[31], [40]]
32.0	21.0	33.0	40.0	0.736	0.6658	5.78762	10.4211	5.66	6.79	[[33, 40], [32, 21]]	[[13], [7]]	[[33, 40], [33, 21]]
