32.0	24.0	33.0	28.0	0.1559	2.655	0.612536	1.66483	2	1	2
33.0	24.0	30.0	30.0	0.273	1.665	0.604612	0.261242	1	2	2
32.0	35.0	29.0	39.0	1.983	1.901	0.110737	0.45023	1	1	1
31.0	36.0	30.0	40.0	0.681	0.987	0.434305	0.702969	1	2	2
32.0	32.0	31.0	41.0	0.493	1.964	1.35341	0.452414	2	2	3
33.0	25.0	33.0	24.0	0.29	1.347	3.10226	0.672073	2	2	2
33.0	23.0	32.0	28.0	0.48	0.854	1.66312	0.441913	2	2	2
32.0	27.0	33.0	40.0	0.453	0.455	1.6876	0.497972	2	1	2
31.0	24.0	31.0	30.0	1.24	1.376	0.763063	0.415259	1	2	2
34.0	25.0	31.0	34.0	0.355	3.175	1.10859	0.426426	2	1	1
33.0	27.0	28.0	37.0	2.0	1.061	0.311562	0.0939339	1	1	2
33.0	24.0	30.0	37.0	0.764	0.841	0.659962	2.00915	2	2	2
32.0	24.0	30.0	32.0	1.621	1.796	0.201578	0.301159	2	2	3
30.0	26.0	31.0	37.0	1.205	2.316	0.158415	0.141273	1	2	6
32.0	23.0	31.0	38.0	1.766	1.953	0.299947	0.17224	2	2	3
32.0	35.0	29.0	41.0	2.294	3.267	0.33879	0.331703	2	2	4
32.0	27.0	32.0	39.0	1.544	0.666	0.757555	7.40094	4	1	1
32.0	31.0	31.0	39.0	0.7	0.7	1.74387	1.74387	1	2	1
32.0	23.0	31.0	28.0	1.061	0.871	1.2354	0.452767	2	1	2
34.0	24.0	31.0	26.0	1.415	1.175	0.774765	0.487847	2	2	2
32.0	25.0	30.0	27.0	2.42	3.603	0.161687	0.354753	2	1	3
33.0	23.0	31.0	36.0	1.221	1.672	0.207496	0.221368	1	2	3
33.0	26.0	32.0	37.0	0.731	0.405	0.362407	50.4659	1	1	1
31.0	27.0	30.0	25.0	0.456	0.3459	12.8294	18.2646	2	1	1
34.0	23.0	33.0	28.0	0.961	1.621	0.508417	0.201578	2	2	2
33.0	35.0	32.0	40.0	0.539	1.633	0.357476	0.665483	2	1	2
32.0	22.0	31.0	31.0	0.59	1.995	0.400877	0.348978	2	2	2
32.0	21.0	31.0	27.0	0.2764	1.536	9.24573	0.308836	1	1	1
33.0	22.0	32.0	32.0	0.704	1.423	0.404151	1.31041	2	1	2
32.0	38.0	30.0	40.0	2.206	3.846	0.221032	0.311191	2	2	2
32.0	24.0	32.0	36.0	0.381	0.831	0.287366	3.35213	2	1	1
34.0	29.0	32.0	37.0	0.831	0.625	0.344368	5.59954	1	1	1
32.0	24.0	30.0	28.0	1.611	0.6657	0.413259	1.40807	2	2	2
32.0	32.0	30.0	41.0	2.581	2.125	0.211685	0.124392	2	2	1
32.0	23.0	30.0	31.0	0.505	2.335	0.380323	0.218755	2	2	2
31.0	25.0	30.0	25.0	0.738	0.908	0.288069	0.536605	2	2	2
31.0	26.0	31.0	41.0	0.738	1.721	0.288069	0.218666	1	2	2
30.0	22.0	31.0	38.0	1.621	0.979	0.293749	1.51132	1	1	1
30.0	35.0	30.0	40.0	0.316	1.755	0.449133	0.22039	2	2	2
33.0	26.0	33.0	34.0	1.518	0.25	0.999589	0.341367	2	1	2
32.0	26.0	30.0	29.0	2.206	0.683	0.221032	1.662	1	1	2
33.0	26.0	33.0	39.0	0.765	1.26	0.485437	0.236741	2	2	2
31.0	30.0	30.0	40.0	1.558	0.742	0.251899	0.364802	1	1	2
31.0	29.0	31.0	37.0	0.935	0.544	0.420734	0.426677	1	2	2
33.0	25.0	32.0	34.0	0.401	2.509	3.76953	0.279625	2	1	1
33.0	28.0	31.0	38.0	3.331	0.392	0.22646	0.700332	1	1	1
32.0	27.0	29.0	39.0	0.653	1.018	0.386725	2.12747	1	1	2
33.0	26.0	31.0	29.0	0.536	1.383	2.15624	0.134254	1	1	1
31.0	22.0	32.0	32.0	1.662	0.497	0.213259	1.19279	2	1	3
34.0	39.0	31.0	40.0	0.51	1.216	0.685169	13.8338	2	1	1
32.0	34.0	29.0	43.0	2.5845	3.099	0.859919	0.373734	2	2	2
27.0	27.0	40.0	42.0	1.963	1.166	0.321374	0.420441	3	3	3
32.0	25.0	31.0	38.0	0.689	2.8102	1.3421	0.681992	2	2	2
33.0	25.0	30.0	28.0	0.647	1.027	0.412141	0.685206	2	1	1
31.0	22.0	31.0	29.0	0.451	3.702	0.502772	0.144897	2	2	3
33.0	30.0	31.0	37.0	3.368	0.613	0.516442	0.308779	2	1	2
33.0	25.0	30.0	26.0	0.523	0.648	19.3431	0.456607	1	1	1
30.0	24.0	30.0	27.0	1.011	1.22	0.285541	0.396929	2	2	2
32.0	22.0	34.0	36.0	2.769	1.934	0.478144	0.214051	2	2	3
31.0	23.0	30.0	28.0	1.694	0.874	0.168433	0.282778	0	2	4
34.0	25.0	30.0	23.0	1.016	1.251	0.740703	0.711588	2	2	2
28.0	20.0	35.0	33.0	1.481	0.195	0.156576	0.483078	1	1	2
33.0	28.0	31.0	37.0	0.355	2.32	0.659192	1.64963	2	1	2
33.0	26.0	30.0	33.0	0.665	1.278	0.997226	0.47394	2	1	4
31.0	28.0	33.0	40.0	2.559	0.5337	0.23783	1.09735	1	1	1
30.0	34.0	30.0	41.0	1.006	1.013	0.29465	0.291246	2	2	3
33.0	33.0	33.0	41.0	0.298	2.417	3.84639	0.393999	2	1	1
33.0	23.0	30.0	27.0	0.444	0.213	0.354749	1.96637	2	2	3
33.0	25.0	31.0	34.0	0.536	0.612	2.15624	1.2489	2	1	2
33.0	33.0	30.0	37.0	0.63	2.248	1.36862	0.204728	1	1	1
7.0	24.0	40.0	37.0	1.092	0.6705	0.204717	1.97629	2	1	1
33.0	23.0	31.0	27.0	1.221	2.474	0.207496	0.273386	0	2	2
31.0	30.0	30.0	40.0	1.626	0.666	0.168881	7.40094	2	1	1
31.0	22.0	31.0	28.0	0.628	1.256	0.377501	0.532132	1	2	1
33.0	25.0	30.0	31.0	2.123	0.708	0.283005	2.06607	2	1	2
32.0	23.0	29.0	29.0	1.255	1.671	0.373481	0.201594	1	2	2
31.0	28.0	30.0	41.0	0.107	0.668	2.2773	1.47458	2	2	2
32.0	29.0	33.0	38.0	0.759	1.381	0.858671	2.564	1	1	2
34.0	24.0	32.0	29.0	2.333	2.569	0.343467	0.0688426	1	1	3
32.0	32.0	33.0	42.0	0.236	1.679	1.08151	0.087268	1	1	1
33.0	30.0	31.0	38.0	0.71	2.921	0.310236	0.203283	0	1	3
33.0	25.0	29.0	32.0	2.3036	2.349	1.2518	0.595946	2	2	2
34.0	35.0	31.0	42.0	1.041	0.513	0.450272	1.9301	2	2	2
31.0	23.0	30.0	27.0	0.7064	0.757	1.89377	0.36827	2	1	1
32.0	27.0	30.0	35.0	0.432	0.7364	0.722514	3.53612	3	1	3
32.0	24.0	30.0	26.0	0.905	2.3134	0.533082	0.905206	2	2	2
32.0	25.0	30.0	31.0	1.611	1.018	0.203097	2.12747	1	1	1
31.0	34.0	31.0	37.0	1.005	0.509	0.305155	1.1146	1	1	2
33.0	24.0	32.0	29.0	3.203	1.686	0.253831	0.16852	2	2	3
33.0	28.0	32.0	38.0	0.5218	0.644	16.3933	0.841705	2	1	1
34.0	27.0	32.0	36.0	0.974	1.4156	0.427946	1.01347	2	2	2
30.0	28.0	29.0	39.0	0.831	0.667	3.35213	0.56479	2	2	2
33.0	23.0	31.0	28.0	1.013	1.473	0.393722	0.431899	2	2	2
32.0	23.0	29.0	30.0	0.346	0.666	1.84528	1.15797	1	2	2
32.0	31.0	29.0	39.0	1.065	1.934	0.332496	0.214051	3	3	3
33.0	26.0	30.0	39.0	1.921	0.605	0.425728	0.351463	3	3	3
33.0	28.0	32.0	26.0	0.958	1.016	2.24472	0.740703	2	2	2
33.0	23.0	31.0	29.0	0.609	0.907	3.44128	3.47118	2	1	2
31.0	25.0	31.0	29.0	0.875	0.54	0.541315	0.773786	2	2	3
32.0	38.0	31.0	38.0	0.737	1.834	3.1494	0.244083	2	1	2
33.0	25.0	31.0	26.0	1.244	1.057	0.797372	10.2122	4	4	5
31.0	22.0	31.0	34.0	0.979	2.509	1.51132	0.279625	2	2	2
33.0	23.0	32.0	36.0	0.731	1.188	3.88096	0.62662	2	2	2
31.0	29.0	30.0	38.0	1.526	0.229	1.29791	0.271338	1	2	2
33.0	36.0	30.0	36.0	1.023	0.334	1.5099	1.00743	1	2	2
33.0	27.0	31.0	39.0	0.778	0.734	0.70956	4.01281	2	1	2
31.0	24.0	29.0	26.0	0.514	1.359	0.341527	0.354169	2	2	2
34.0	30.0	32.0	36.0	0.7064	1.065	1.89377	1.34041	1	1	2
33.0	22.0	30.0	33.0	0.635	0.48	0.338111	1.88797	2	2	2
31.0	28.0	30.0	27.0	0.829	1.099	0.338758	1.68364	3	2	2
33.0	26.0	32.0	27.0	1.614	1.299	0.174133	0.334642	1	2	4
32.0	33.0	30.0	36.0	0.587	0.755	1.45014	8.62294	3	1	2
30.0	30.0	28.0	37.0	0.541	0.737	0.600214	4.3721	1	1	3
31.0	25.0	31.0	38.0	0.718	0.613	11.4732	1.18072	2	1	1
31.0	24.0	30.0	38.0	1.226	1.679	0.47979	0.51908	2	2	2
32.0	36.0	32.0	40.0	1.662	1.256	0.586948	0.835015	1	1	3
32.0	26.0	30.0	23.0	0.884	1.105	1.98704	0.45973	1	1	1
33.0	25.0	32.0	27.0	0.828	1.937	0.363539	0.175062	0	2	2
31.0	29.0	30.0	42.0	0.496	1.166	0.790721	1.60713	2	2	2
33.0	26.0	33.0	30.0	3.618	0.501	0.802343	1.16825	2	2	1
33.0	38.0	31.0	38.0	0.815	0.769	0.425439	0.567811	1	1	1
32.0	30.0	31.0	40.0	1.604	1.909	0.219937	0.626104	1	2	2
32.0	25.0	31.0	29.0	0.938	1.538	0.283026	0.172913	2	2	1
35.0	21.0	31.0	31.0	1.874	2.6489	0.197781	0.615065	2	2	2
32.0	30.0	30.0	38.0	0.737	0.681	3.1494	6.17937	4	2	3
33.0	34.0	31.0	39.0	0.887	0.593	0.271136	0.379464	2	2	2
34.0	33.0	33.0	37.0	1.191	2.1934	0.488884	0.587077	4	2	2
32.0	35.0	28.0	37.0	2.313	1.074	0.194241	0.599968	1	3	3
32.0	34.0	30.0	40.0	1.312	0.453	0.338495	0.817153	2	2	3
34.0	26.0	31.0	39.0	1.2131	0.555	0.167746	0.268093	1	1	3
33.0	25.0	32.0	40.0	0.731	0.507	0.467468	0.330071	2	2	2
34.0	25.0	32.0	27.0	0.39	2.31	0.934812	0.210544	1	1	2
33.0	23.0	32.0	33.0	1.31	0.761	0.299133	0.532156	2	2	1
32.0	27.0	30.0	25.0	0.891	0.5246	0.224797	2.80325	1	1	1
32.0	26.0	31.0	30.0	2.297	1.6102	0.214978	0.441505	1	1	2
33.0	23.0	32.0	27.0	1.043	1.058	2.87864	0.488043	2	2	3
31.0	28.0	30.0	36.0	0.708	0.9789	0.623655	1.50513	2	2	3
34.0	35.0	31.0	43.0	2.406	1.213	0.217179	0.695601	2	2	2
33.0	28.0	30.0	40.0	0.441	0.828	0.849684	0.363539	1	1	1
33.0	32.0	30.0	40.0	1.162	0.5	0.884758	0.340883	1	3	3
31.0	29.0	30.0	41.0	0.686	1.927	1.00704	0.487274	1	2	2
33.0	25.0	32.0	28.0	1.806	1.381	0.578541	2.564	1	2	1
32.0	21.0	30.0	31.0	1.638	1.903	0.265896	0.628544	3	3	2
31.0	24.0	30.0	29.0	1.98	1.612	0.200739	1.02961	3	1	2
33.0	30.0	32.0	39.0	0.457	1.6094	0.558199	0.782029	2	1	2
34.0	21.0	31.0	32.0	1.613	1.025	4.47701	0.3593	2	1	1
31.0	27.0	30.0	25.0	1.509	2.005	0.217852	0.466074	2	1	1
31.0	26.0	30.0	34.0	0.654	0.422	1.21729	0.388961	2	1	1
33.0	25.0	32.0	37.0	0.456	0.473	12.8294	0.235349	1	1	1
33.0	26.0	31.0	40.0	0.539	2.769	2.03547	0.190368	2	1	1
35.0	27.0	31.0	36.0	1.844	1.058	0.35169	0.488043	2	2	3
32.0	22.0	32.0	28.0	1.948	2.5763	0.182079	0.421124	0	1	1
33.0	24.0	32.0	25.0	1.9403	0.911	1.08691	0.883508	3	2	2
33.0	30.0	31.0	42.0	1.689	0.285	0.266072	0.381371	0	4	7
32.0	25.0	29.0	28.0	0.975	0.351	0.33961	0.435606	1	2	2
33.0	24.0	30.0	30.0	1.027	1.2965	0.685206	1.19274	4	3	2
32.0	22.0	32.0	31.0	2.4284	1.72	1.09067	0.163306	1	1	1
31.0	31.0	31.0	40.0	4.644	1.911	0.405731	0.291905	2	2	2
32.0	34.0	41.0	43.0	1.92	0.301	0.190862	0.496694	2	2	2
33.0	23.0	30.0	32.0	0.983	2.441	0.192663	0.909914	4	2	2
33.0	24.0	31.0	36.0	1.6011	0.677	0.604918	1.99567	2	2	2
31.0	22.0	31.0	27.0	1.001	3.19	0.552274	0.258893	2	2	2
32.0	32.0	31.0	39.0	0.731	0.499	4.99158	3.44533	3	2	2
32.0	29.0	30.0	39.0	1.101	0.992	2.00383	0.75507	2	2	3
32.0	23.0	31.0	26.0	0.493	1.441	1.35341	0.477909	2	2	2
33.0	34.0	30.0	37.0	0.56	0.171	2.00744	99.2958	1	1	1
33.0	38.0	31.0	41.0	0.485	2.05	0.654283	0.410914	1	2	1
33.0	38.0	31.0	33.0	0.523	0.451	27.3829	0.748708	1	1	1
34.0	39.0	28.0	39.0	0.579	0.8479	0.785402	2.28156	2	2	2
30.0	29.0	31.0	38.0	1.381	0.998	0.363637	8.22879	3	2	3
33.0	35.0	31.0	36.0	0.884	0.324	1.98704	0.31191	1	1	1
34.0	27.0	32.0	27.0	0.2475	1.92	2.13289	0.113829	1	1	1
33.0	22.0	31.0	35.0	1.673	0.887	0.269877	0.476	2	2	3
32.0	27.0	28.0	38.0	2.334	1.025	0.308088	1.35416	2	2	2
33.0	28.0	32.0	37.0	1.018	0.591	2.12747	0.25998	2	1	1
33.0	25.0	30.0	39.0	0.998	0.659	8.22879	0.335613	2	2	3
33.0	34.0	32.0	41.0	2.637	0.636	0.254802	1.14464	2	2	3
33.0	23.0	32.0	32.0	1.61	0.668	0.35827	1.11202	2	2	2
29.0	28.0	28.0	39.0	1.012	0.884	1.11201	1.98704	2	2	2
31.0	23.0	30.0	38.0	0.741	1.708	1.88461	0.523281	2	2	2
33.0	31.0	30.0	42.0	2.001	0.705	0.226172	0.455278	2	2	3
31.0	29.0	31.0	40.0	0.451	2.367	0.502772	0.494365	2	2	3
32.0	34.0	32.0	36.0	0.734	1.315	1.2846	0.198058	1	1	1
31.0	35.0	31.0	38.0	1.009	0.729	0.197607	0.541984	2	1	2
33.0	27.0	32.0	32.0	1.673	1.295	0.494662	0.0661376	1	1	2
31.0	24.0	30.0	39.0	1.316	0.54	0.316312	0.773786	2	2	3
32.0	23.0	30.0	33.0	1.256	0.823	0.532132	0.331279	2	2	2
33.0	26.0	31.0	29.0	0.967	0.213	1.61927	0.368316	2	1	1
33.0	25.0	30.0	34.0	0.229	0.665	0.271338	5.79587	1	1	1
33.0	30.0	31.0	36.0	0.7064	0.369	1.89377	57.6909	1	1	1
29.0	35.0	30.0	37.0	2.559	0.545	0.278653	118.51	1	1	1
30.0	29.0	30.0	41.0	1.8761	0.668	1.54913	1.11202	2	2	2
33.0	32.0	30.0	42.0	2.34	2.096	0.165447	0.350369	2	2	2
33.0	36.0	33.0	37.0	2.784	0.258	0.0646875	0.7084	1	1	2
33.0	25.0	30.0	34.0	2.691	2.474	0.559108	0.273386	1	2	2
34.0	36.0	30.0	42.0	0.925	2.389	0.3223	0.213831	2	2	2
30.0	24.0	31.0	27.0	2.2456	2.123	0.285871	0.283005	2	2	2
27.0	36.0	40.0	40.0	1.92	1.377	0.190862	1.32383	2	1	1
32.0	28.0	30.0	39.0	0.7318	2.316	8.72595	0.24695	2	1	1
33.0	27.0	33.0	39.0	0.401	2.438	3.76953	0.36964	2	1	1
33.0	36.0	31.0	38.0	2.624	2.493	0.331659	0.141737	2	2	3
33.0	22.0	31.0	31.0	0.522	0.566	0.860763	0.287121	2	2	2
34.0	37.0	32.0	40.0	0.625	1.058	5.59954	0.85681	2	1	1
32.0	25.0	33.0	28.0	1.043	1.989	2.87864	0.561147	2	2	2
32.0	25.0	30.0	36.0	0.508	1.897	0.463172	0.379893	2	2	2
34.0	36.0	30.0	40.0	2.362	0.529	0.207266	0.459136	1	3	3
32.0	25.0	32.0	28.0	1.037	0.502	0.33858	0.219108	2	2	2
34.0	35.0	29.0	39.0	1.687	1.098	0.525717	1.19238	1	2	2
32.0	25.0	29.0	33.0	1.144	2.52	0.240687	0.111995	0	2	3
32.0	26.0	30.0	26.0	1.605	0.607	0.7103	0.423761	1	1	2
33.0	22.0	29.0	31.0	2.419	0.378	0.663998	0.377367	3	2	2
32.0	28.0	30.0	37.0	0.548	2.329	2.74056	0.209404	1	1	1
33.0	25.0	32.0	37.0	3.652	0.541	0.435947	0.600214	3	3	2
31.0	26.0	31.0	39.0	2.05	0.4466	0.410914	1.88152	2	2	2
29.0	31.0	30.0	37.0	0.339	0.737	1.4495	1.9451	2	1	2
33.0	25.0	32.0	37.0	0.459	2.2456	1.70088	0.285871	2	2	2
31.0	24.0	31.0	35.0	0.481	0.4247	1.68018	1.22263	1	2	2
33.0	23.0	32.0	31.0	2.726	1.043	0.424107	3.42082	0	2	1
29.0	24.0	24.0	28.0	1.017	1.174	-99.0	0.399122	1	1	5
31.0	23.0	29.0	28.0	0.569	0.48	0.368835	1.88797	2	1	1
31.0	26.0	30.0	28.0	0.737	1.834	3.1494	0.244083	2	1	1
33.0	24.0	29.0	38.0	2.569	0.702	0.0688426	0.217228	0	2	4
35.0	22.0	30.0	26.0	2.4023	1.526	2.41499	1.29791	2	2	2
32.0	21.0	30.0	30.0	0.735	1.381	7.38786	2.564	2	1	1
33.0	24.0	31.0	36.0	1.429	0.985	0.30428	0.203736	4	3	2
32.0	35.0	30.0	40.0	2.163	0.451	0.110717	1.60955	2	1	2
31.0	23.0	30.0	28.0	0.314	0.875	0.512048	0.541315	2	2	2
33.0	23.0	31.0	34.0	1.22	1.705	0.273525	0.445692	1	2	2
31.0	27.0	28.0	38.0	0.3331	0.229	1.36215	0.48491	2	1	2
30.0	24.0	30.0	32.0	1.931	2.624	1.06427	0.331659	1	3	3
33.0	27.0	33.0	36.0	2.329	1.6138	0.209404	0.427994	1	1	2
30.0	21.0	30.0	32.0	1.1097	0.6799	1.25229	2.5589	2	2	2
32.0	25.0	30.0	38.0	0.77	1.272	1.31963	0.608269	2	2	2
34.0	25.0	32.0	40.0	2.118	0.236	0.513796	1.08151	2	2	1
34.0	31.0	29.0	40.0	1.055	0.891	0.346359	0.224797	1	2	3
33.0	30.0	31.0	40.0	1.625	0.401	0.622356	3.76953	1	2	2
31.0	34.0	31.0	40.0	1.359	1.549	0.354169	0.389504	2	2	2
33.0	31.0	32.0	39.0	2.412	0.7662	0.232803	0.925765	1	2	1
32.0	25.0	31.0	39.0	1.593	0.5471	0.10153	2.33635	1	1	3
31.0	21.0	30.0	39.0	1.994	2.441	0.388587	0.909914	2	2	3
33.0	38.0	31.0	37.0	1.927	0.981	0.487274	0.370089	2	1	2
31.0	23.0	30.0	29.0	2.033	2.031	0.318335	0.207855	2	2	2
30.0	21.0	30.0	29.0	2.689	0.598	0.222416	1.61181	1	1	1
32.0	25.0	30.0	40.0	2.002	0.604	0.223932	0.288403	2	2	3
33.0	31.0	32.0	39.0	1.608	1.036	0.220299	0.966076	1	1	1
45.0	35.0	26.0	41.0	0.502	1.635	0.219108	0.102269	3	3	2
31.0	25.0	29.0	37.0	1.332	2.366	0.229583	0.233561	1	2	5
34.0	28.0	31.0	37.0	1.61	1.812	0.136051	0.22315	3	2	4
31.0	29.0	31.0	42.0	0.741	1.256	0.931715	0.835015	2	2	2
33.0	41.0	32.0	41.0	1.633	2.472	0.665483	0.0506001	1	1	1
33.0	28.0	33.0	38.0	2.059	2.52	0.157016	0.111995	1	2	3
35.0	30.0	32.0	37.0	1.964	0.654	0.484341	1.21729	2	1	1
30.0	24.0	30.0	28.0	1.411	0.514	0.363004	1.05878	1	1	1
33.0	23.0	32.0	30.0	1.314	0.491	0.186183	0.394727	1	1	2
30.0	25.0	30.0	41.0	2.6503	2.559	0.556949	0.23783	0	1	2
34.0	28.0	31.0	38.0	0.656	2.5554	0.300871	0.485969	3	1	3
33.0	35.0	32.0	38.0	2.0799	1.511	0.467637	1.01774	1	2	3
30.0	25.0	31.0	25.0	1.806	0.438	0.578541	17.2708	2	1	1
30.0	28.0	31.0	42.0	0.6646	4.644	2.1642	0.405731	2	2	2
32.0	30.0	29.0	38.0	1.906	2.233	0.407505	0.145438	1	1	2
31.0	35.0	30.0	41.0	1.897	3.724	0.379893	0.318016	2	2	2
33.0	24.0	31.0	32.0	1.272	0.731	0.608269	0.362407	2	2	2
33.0	24.0	30.0	31.0	1.093	3.132	0.148806	0.591698	1	1	2
33.0	30.0	31.0	40.0	0.7712	0.907	8.55637	1.28898	2	1	2
33.0	37.0	32.0	35.0	1.2171	2.5845	1.41307	0.859919	2	1	1
33.0	26.0	32.0	28.0	0.797	1.605	0.257607	0.7103	1	2	2
32.0	23.0	30.0	38.0	0.534	1.188	1.8633	0.584737	3	1	3
30.0	23.0	30.0	32.0	0.974	0.951	0.427946	0.518435	2	1	3
32.0	23.0	32.0	35.0	1.039	0.556	2.95084	0.476351	2	2	2
30.0	26.0	31.0	38.0	3.339	1.06	0.349263	0.58516	3	2	3
30.0	29.0	30.0	41.0	0.7363	0.974	0.66406	0.579518	2	2	2
31.0	26.0	30.0	33.0	0.665	1.227	5.79587	0.538721	2	1	1
33.0	27.0	31.0	39.0	0.665	0.725	14.4305	0.361464	1	1	1
33.0	32.0	31.0	39.0	1.333	0.501	0.96011	0.879211	2	2	2
32.0	24.0	29.0	37.0	2.8184	0.746	0.919769	0.944878	2	2	3
34.0	21.0	31.0	35.0	0.561	0.769	0.301957	0.372976	2	2	2
30.0	36.0	30.0	38.0	0.705	1.362	1.20301	0.31984	1	1	1
33.0	23.0	33.0	33.0	0.863	0.605	0.701922	18.5945	2	1	1
31.0	18.0	30.0	29.0	0.273	0.598	0.604612	1.61181	3	2	2
32.0	24.0	32.0	31.0	1.251	4.811	0.711588	1.0135	1	1	2
33.0	24.0	32.0	32.0	2.412	1.222	0.232803	1.84259	1	1	1
31.0	25.0	30.0	26.0	1.324	0.533	0.144441	24.218	1	1	1
32.0	24.0	34.0	34.0	1.8834	0.842	0.442366	1.27511	2	2	2
32.0	26.0	29.0	29.0	0.518	1.728	1.02961	0.34835	2	2	3
35.0	21.0	30.0	29.0	1.482	0.428	0.32217	0.303266	2	2	3
31.0	19.0	30.0	40.0	1.829	1.017	0.852677	-99.0	1	1	6
30.0	34.0	30.0	35.0	1.009	2.3036	1.01234	1.2518	2	1	2
33.0	26.0	31.0	41.0	0.654	0.599	1.21729	0.628875	2	2	2
33.0	32.0	31.0	38.0	0.745	1.564	1.32482	0.411634	1	1	1
33.0	29.0	32.0	35.0	1.215	2.173	0.593742	0.244144	2	1	1
31.0	26.0	32.0	36.0	1.055	0.667	0.567729	0.56479	2	1	2
32.0	23.0	29.0	34.0	3.776	0.585	0.414647	0.367681	2	2	2
33.0	27.0	31.0	31.0	0.72	1.964	2.12995	0.484341	1	1	1
35.0	34.0	32.0	41.0	1.78	2.019	0.218701	0.466947	2	2	1
31.0	24.0	30.0	28.0	0.668	1.088	22.3306	6.32744	2	1	2
29.0	23.0	29.0	35.0	0.468	1.331	0.616341	1.16088	1	1	1
32.0	36.0	30.0	40.0	0.321	2.123	0.475787	0.283005	1	2	2
34.0	22.0	32.0	29.0	1.362	0.208	0.737767	0.301691	1	2	2
31.0	23.0	29.0	33.0	0.625	0.782	5.59954	0.260432	3	1	1
31.0	33.0	30.0	40.0	0.35	1.784	4.09666	0.15771	2	2	3
33.0	23.0	31.0	29.0	1.576	0.615	0.320803	17.4243	2	1	1
33.0	29.0	30.0	42.0	1.043	1.94	2.87864	0.200749	1	2	2
33.0	27.0	32.0	37.0	1.754	1.911	0.342668	0.291905	1	1	2
33.0	32.0	32.0	39.0	1.321	0.815	0.29518	0.425439	1	1	1
32.0	34.0	33.0	37.0	1.994	1.306	0.157456	0.952933	1	1	2
33.0	23.0	31.0	27.0	2.726	0.738	0.424107	0.288069	1	2	2
31.0	35.0	31.0	36.0	0.955	1.511	4.95381	1.01774	1	1	1
33.0	28.0	31.0	38.0	1.624	0.334	0.244993	1.00743	2	1	2
34.0	25.0	32.0	34.0	1.415	0.106	0.774765	5.80748	2	1	1
32.0	35.0	31.0	39.0	1.039	0.975	2.95084	0.33961	1	1	1
33.0	26.0	29.0	35.0	2.407	1.4	0.260086	0.468326	2	2	2
31.0	27.0	30.0	37.0	0.514	0.995	1.96139	4.73557	3	2	2
33.0	25.0	31.0	35.0	0.637	0.382	1.08108	23.1314	2	1	1
31.0	27.0	28.0	28.0	2.8645	0.855	0.48701	0.4034	2	3	4
30.0	34.0	30.0	37.0	1.327	0.96	1.86245	0.540236	2	1	3
31.0	22.0	31.0	33.0	1.224	0.89	0.568826	0.569171	2	2	2
32.0	35.0	30.0	39.0	1.019	0.627	1.76936	4.0873	2	2	2
33.0	26.0	33.0	32.0	2.509	0.894	0.279625	2.47857	2	1	1
31.0	23.0	29.0	25.0	0.539	2.402	0.357476	0.406101	3	3	2
33.0	26.0	31.0	39.0	2.718	2.6489	0.331737	0.615065	2	2	2
31.0	38.0	30.0	38.0	0.951	2.337	1.27012	0.270079	2	2	1
30.0	26.0	31.0	32.0	0.576	1.644	0.608989	0.705653	1	1	1
33.0	26.0	31.0	29.0	0.889	2.535	0.542746	0.257594	2	2	3
31.0	24.0	31.0	26.0	1.705	1.346	0.445692	0.659956	3	2	2
31.0	34.0	30.0	41.0	3.481	2.801	0.312642	0.196036	0	2	1
30.0	23.0	29.0	28.0	1.017	0.524	0.602563	5.71779	1	1	1
33.0	26.0	33.0	32.0	0.96	0.708	0.540236	0.623655	3	1	1
34.0	21.0	31.0	33.0	2.454	0.987	0.140256	0.811941	3	3	3
30.0	24.0	32.0	33.0	2.516	0.171	0.338074	99.2958	1	1	1
32.0	35.0	30.0	38.0	0.894	0.5337	2.47857	1.09735	2	2	2
32.0	21.0	32.0	32.0	1.681	1.62	0.183553	0.434846	1	2	3
32.0	24.0	31.0	31.0	0.103	0.473	641.193	6.21512	1	1	1
33.0	25.0	32.0	28.0	0.334	0.529	0.808169	0.459136	1	1	1
32.0	33.0	31.0	38.0	0.979	0.758	1.51132	0.281228	2	1	2
32.0	25.0	30.0	38.0	1.593	0.482	0.10153	0.941223	1	1	2
31.0	27.0	30.0	35.0	0.465	2.329	1.00422	0.209404	1	1	2
34.0	28.0	31.0	38.0	1.432	1.189	0.126137	0.949618	1	1	2
31.0	28.0	29.0	40.0	0.324	0.636	0.31191	0.348158	1	2	2
31.0	27.0	30.0	38.0	1.21	1.098	0.443885	0.498573	2	2	2
32.0	24.0	31.0	31.0	2.297	2.931	0.214978	0.199931	1	2	2
33.0	30.0	31.0	39.0	0.368	1.381	6.68551	0.363637	3	2	2
34.0	31.0	31.0	40.0	1.697	1.179	0.234797	1.77476	2	2	2
31.0	32.0	30.0	40.0	0.529	1.694	0.698888	0.168433	2	2	1
32.0	25.0	31.0	26.0	3.943	0.734	0.443006	44.9924	2	1	1
33.0	22.0	30.0	26.0	0.743	1.303	0.497708	0.214331	1	1	1
32.0	27.0	30.0	26.0	0.165	2.536	0.338732	0.878338	2	1	0
31.0	22.0	30.0	32.0	0.682	1.919	0.429002	0.16733	3	3	3
33.0	26.0	33.0	33.0	0.607	0.695	0.423761	1.69039	1	1	1
